panel,series,case,N,x,y,value,unit,formula,evidenceClass,note
A,Lamb Sobolev order,,,1.74,-0.87,-0.87,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.74,0.13,0.13,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.76,-0.88,-0.88,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.76,0.12,0.12,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.78,-0.89,-0.89,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.78,0.10999999999999999,0.10999999999999999,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.8,-0.9,-0.9,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.8,0.09999999999999998,0.09999999999999998,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.82,-0.91,-0.91,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.82,0.08999999999999997,0.08999999999999997,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.84,-0.92,-0.92,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.84,0.07999999999999996,0.07999999999999996,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.86,-0.93,-0.93,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.86,0.06999999999999995,0.06999999999999995,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.8800000000000001,-0.9400000000000001,-0.9400000000000001,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.8800000000000001,0.05999999999999994,0.05999999999999994,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.9000000000000001,-0.9500000000000001,-0.9500000000000001,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.9000000000000001,0.04999999999999993,0.04999999999999993,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.92,-0.96,-0.96,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.92,0.040000000000000036,0.040000000000000036,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.94,-0.97,-0.97,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.94,0.030000000000000027,0.030000000000000027,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.96,-0.98,-0.98,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.96,0.020000000000000018,0.020000000000000018,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,1.98,-0.99,-0.99,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,1.98,0.010000000000000009,0.010000000000000009,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,Lamb Sobolev order,,,2.0,-1.0,-1.0,Sobolev order,F in H^(-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
A,vorticity Sobolev order,,,2.0,0.0,0.0,Sobolev order,W in H^(1-rho/2),exact derivative ledger,rho=0 critical; rho=2 minimal Leray matched
B,Gamma_2 jet surrogate,,1,1,16.0,16.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,1,1,16.0,16.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,1,1,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,2,2,64.0,64.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,2,2,64.0,64.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,2,2,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,4,4,256.0,256.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,4,4,256.0,256.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,4,4,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,8,8,1024.0,1024.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,8,8,1024.0,1024.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,8,8,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,16,16,4096.0,4096.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,16,16,4096.0,4096.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,16,16,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,32,32,16384.0,16384.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,32,32,16384.0,16384.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,32,32,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,Gamma_2 jet surrogate,,64,64,65536.0,65536.0,coefficient or energy,K^2/(4 theta^2),exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,K squared law,,64,64,65536.0,65536.0,coefficient or energy,"K^2/(4 theta^2), theta=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
B,kinetic energy,,64,64,0.015625,0.015625,coefficient or energy,"a^2, a=1/8",exact NSE initial Fourier jet,first-jet coefficient; no positive-time integration
C,positive entry,,,1.0,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,1.0,0.3458333333333333,0.3458333333333333,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
C,positive entry,,,0.5,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,0.5,0.08645833333333333,0.08645833333333333,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
C,positive entry,,,0.25,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,0.25,0.021614583333333333,0.021614583333333333,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
C,positive entry,,,0.0625,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,0.0625,0.0013509114583333333,0.0013509114583333333,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
C,positive entry,,,0.00390625,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,0.00390625,5.276997884114583e-06,5.276997884114583e-06,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
C,positive entry,,,0.000244140625,1.0,1.0,mass,A_plus=1,exact forced scalar family,not an NSE trajectory
C,source-square energy,,,0.000244140625,2.061327298482259e-08,2.061327298482259e-08,mass,epsilon^2 E_1,exact forced scalar family,not an NSE trajectory
D,sequential entries,sequential,1,1,1,1,mass,entry mass=N,exact forced scalar family,one observable
D,sequential source,sequential,1,1,1.0,1.0,mass,normalized source energy=1,exact forced scalar family,one observable
D,sequential entries,sequential,2,2,2,2,mass,entry mass=N,exact forced scalar family,one observable
D,sequential source,sequential,2,2,1.0,1.0,mass,normalized source energy=1,exact forced scalar family,one observable
D,sequential entries,sequential,4,4,4,4,mass,entry mass=N,exact forced scalar family,one observable
D,sequential source,sequential,4,4,1.0,1.0,mass,normalized source energy=1,exact forced scalar family,one observable
D,sequential entries,sequential,8,8,8,8,mass,entry mass=N,exact forced scalar family,one observable
D,sequential source,sequential,8,8,1.0,1.0,mass,normalized source energy=1,exact forced scalar family,one observable
D,sequential entries,sequential,12,12,12,12,mass,entry mass=N,exact forced scalar family,one observable
D,sequential source,sequential,12,12,1.0,1.0,mass,normalized source energy=1,exact forced scalar family,one observable
D,component-union entries,union,1,1,1,1,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,1,1,0.08645833333333333,0.08645833333333333,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,2,2,2,2,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,2,2,0.13391263985339505,0.13391263985339505,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,4,4,4,4,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,4,4,0.18414693196614584,0.18414693196614584,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,8,8,8,8,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,8,8,0.23083785987085656,0.23083785987085656,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,16,16,16,16,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,16,16,0.2662342883896881,0.2662342883896881,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,32,32,32,32,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,32,32,0.28845067995044815,0.28845067995044815,mass,sum source energy<3,exact forced component family,not an NSE frame realization
D,component-union entries,union,64,64,64,64,mass,entry mass=Q,exact forced component family,not an NSE frame realization
D,component source,union,64,64,0.3009491142063921,0.3009491142063921,mass,sum source energy<3,exact forced component family,not an NSE frame realization
